action,project_id,file_ext,file_size,file_name,rel_path,reason,existing_ids,job_id
missing,GVF,.pdf,96425,20240822_FRA Concesión marca GEMSWELL SOCIETY Union Europea.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20240822_FRA Concesión marca GEMSWELL SOCIETY Union Europea.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,96377,20240822_FRA Concesión marca GEMSWELL SURF HOUSE Union Europea.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20240822_FRA Concesión marca GEMSWELL SURF HOUSE Union Europea.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,100902,20240930_FRA Producción gorras GSociety.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20240930_FRA Producción gorras GSociety.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,195627,20241002_FRA producción Carpesano Palco.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241002_FRA producción Carpesano Palco.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,110274,20241010_Doc Pago Concesión marca GEMSWELL SOCIETY UK.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241010_Doc Pago Concesión marca GEMSWELL SOCIETY UK.pdf,no source_hash or title/project match,,
missing,GVF,.xlsx,19235,20241010_Doc Pago Concesión marca GEMSWELL SOCIETY UK.xlsx,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241010_Doc Pago Concesión marca GEMSWELL SOCIETY UK.xlsx,no source_hash or title/project match,,
missing,GVF,.pdf,96209,20241010_FRA Concesión marca GEMSWELL SOCIETY UK.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241010_FRA Concesión marca GEMSWELL SOCIETY UK.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,380863,20241010_FRA DPU Concesion marca GEMSWELL SOCIETY UK.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241010_FRA DPU Concesion marca GEMSWELL SOCIETY UK.pdf,no source_hash or title/project match; enqueued,,34bdeda1-67d3-4858-a435-d682672acff3
missing,GVF,.pdf,117986,20241011_FRA Fee line Octubre 24.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241011_FRA Fee line Octubre 24.pdf,no source_hash or title/project match; enqueued,,0829ba98-bde0-4692-990b-6c9903269525
missing,GVF,.pdf,169107,20241014_FRA Producción cajas gorras GEMSWELL SOCIETY.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241014_FRA Producción cajas gorras GEMSWELL SOCIETY.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,47660,20241016_FRA Cuadro Ana Gomez GEMSWELL SOCIETY.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241016_FRA Cuadro Ana Gomez GEMSWELL SOCIETY.pdf,no source_hash or title/project match; enqueued,,289f754c-ef54-43fb-9d4b-1173e2ee0a84
missing,GVF,.pdf,195630,20241017_FRA PRODUCCIÓN BOOK DE VENTAS.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241017_FRA PRODUCCIÓN BOOK DE VENTAS.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,195619,20241030_FRA Carpesanos Teras.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241030_FRA Carpesanos Teras.pdf,no source_hash or title/project match; enqueued,,baae6387-1011-4b8a-8352-8db1e215f9f8
missing,GVF,.pdf,101330,20241031_FRA Bordados cojines.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241031_FRA Bordados cojines.pdf,no source_hash or title/project match; enqueued,,7f5f85fd-b7ae-4fec-a08d-a155b6822e7a
missing,GVF,.pdf,268665,20241112_DPU FRA Pago urgente cajas gorras fir.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241112_DPU FRA Pago urgente cajas gorras fir.pdf,no source_hash or title/project match; enqueued,,3ae7c398-9513-4812-8c05-2c4f4d6c24d8
missing,GVF,.pdf,109542,20241112_DPU FRA Pago urgente cajas gorras.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241112_DPU FRA Pago urgente cajas gorras.pdf,no source_hash or title/project match; enqueued,,ca20f72e-a5a4-4a99-832c-3123cf9a2f21
missing,GVF,.xlsx,19204,20241112_DPU FRA Pago urgente cajas gorras.xlsx,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241112_DPU FRA Pago urgente cajas gorras.xlsx,no source_hash or title/project match; enqueued,,89200f7d-0841-456d-bd70-5f30d5f95a77
missing,GVF,.pdf,118388,20241112_FRA Fee line Noviembre 24.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241112_FRA Fee line Noviembre 24.pdf,no source_hash or title/project match; enqueued,,ef2105d7-bcfe-45e5-8677-7b022087cb64
missing,GVF,.pdf,176303,20241113_FRA Producción dossieres GEMSWELL.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241113_FRA Producción dossieres GEMSWELL.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,301197,20241202_FRA Cartel presentación GEMSWELL.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241202_FRA Cartel presentación GEMSWELL.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,195586,20241202_FRA Vinilos ascensores GEMSWELL.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20241202_FRA Vinilos ascensores GEMSWELL.pdf,no source_hash or title/project match; enqueued,,aceeada4-9640-4792-a2a6-8ceec2485cdd
missing,GVF,.pdf,95776,20250118_FRA renovacion servicio de vigilancia internacional GEMSWELL.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250118_FRA renovacion servicio de vigilancia internacional GEMSWELL.pdf,no source_hash or title/project match; enqueued,,d5472443-8c1f-4ad5-ba9a-fde573140df1
missing,GVF,.pdf,196056,20250215_FRA LINE 1PAGO CRACIÓN DE MARCA.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250215_FRA LINE 1PAGO CRACIÓN DE MARCA.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,207299,20250215_Recibo compra de dominios por parte de Line.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250215_Recibo compra de dominios por parte de Line.pdf,no source_hash or title/project match; enqueued,,5a354fbb-3c4a-4389-ba6a-d6fc7497b9e9
missing,GVF,.pdf,195525,20250219_FRA Interior carpesano BCN.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250219_FRA Interior carpesano BCN.pdf,no source_hash or title/project match; enqueued,,7b83b4d3-a077-4427-804d-b289a10737fe
missing,GVF,.pdf,195571,20250304_FRA Carpesano e interior Barcelona.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250304_FRA Carpesano e interior Barcelona.pdf,no source_hash or title/project match; enqueued,,9869daa1-2869-4d59-be5d-0da007959701
missing,GVF,.pdf,54137,20250320_FRA Videos Gemswell.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250320_FRA Videos Gemswell.pdf,no source_hash or title/project match; enqueued,,4c12599f-a94d-483b-b7c2-fe034bc0d6c3
missing,MAD,.pdf,195604,20250428_FRA Poster MPS.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250428_FRA Poster MPS.pdf,no source_hash or title/project match; enqueued,,d5bf56cc-87c7-488f-8b3b-391b9e5655c2
missing,GVF,.pdf,116982,20250825_DOU Tablas de surf y vinilos.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250825_DOU Tablas de surf y vinilos.pdf,no source_hash or title/project match; enqueued,,2600d44c-50a4-4364-9576-3b3068f4ecf6
missing,GVF,.xlsx,19314,20250825_DOU Tablas de surf y vinilos.xlsx,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250825_DOU Tablas de surf y vinilos.xlsx,no source_hash or title/project match; enqueued,,7e4434bc-f7ed-4f14-8153-bbe65bbce555
missing,MAD,.pdf,418820,20250825_DPU TABLAS Y VINILOS mps.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250825_DPU TABLAS Y VINILOS mps.pdf,no source_hash or title/project match; enqueued,,dd557a61-fe28-440e-b077-3d8f9fc7b99d
missing,MAD,.pdf,111004,20250826_DPU Tumbonas MPS.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250826_DPU Tumbonas MPS.pdf,no source_hash or title/project match; enqueued,,b1cb761a-7218-42c3-986d-4097d1964f7c
missing,MAD,.xlsx,19180,20250826_DPU Tumbonas MPS.xlsx,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250826_DPU Tumbonas MPS.xlsx,no source_hash or title/project match; enqueued,,986d6227-4494-4af8-b05f-36392d33ba02
missing,GVF,.pdf,255917,20250826_DPU Tumbonas.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250826_DPU Tumbonas.pdf,no source_hash or title/project match; enqueued,,dd61bef7-7af1-40e5-92bc-227c77d53951
missing,GVF,.pdf,110361,20250902_DPU Fianza alquiler camper.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250902_DPU Fianza alquiler camper.pdf,no source_hash or title/project match; enqueued,,d8bf2112-21f0-43c0-8edf-00f963aa5bdb
missing,GVF,.xlsx,19185,20250902_DPU Fianza alquiler camper.xlsx,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250902_DPU Fianza alquiler camper.xlsx,no source_hash or title/project match; enqueued,,e8ea4a8d-faa7-492d-a636-01890191eb45
missing,GVF,.pdf,420462,20250902_FRA DPU Fianza alquiler Camper.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250902_FRA DPU Fianza alquiler Camper.pdf,no source_hash or title/project match; enqueued,,13b4208c-c1bf-482a-ba8a-2f106668a78a
missing,GVF,.pdf,33570,20250902_FRA Fianza alquiler camper.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/20250902_FRA Fianza alquiler camper.pdf,no source_hash or title/project match; enqueued,,b8155186-0100-47b4-ad8b-8c3af2106cd0
missing,GVF,.pdf,197974,Documento de apertura de cuenta Artyplan.pdf,1. GEMSWELL VENTURES/5. Marketing/5. Facturas/Documento de apertura de cuenta Artyplan.pdf,no source_hash or title/project match; enqueued,,89fbf0d8-475c-433f-8547-2ad45ad13e99
missing,GVF,.pdf,9508151,ATM-Planos Gemswell Comentarios 240718.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/ATM-Planos Gemswell Comentarios 240718.pdf,no source_hash or title/project match; enqueued,,697fce05-cdd6-470e-be19-6d8346647f70
duplicate_in_batch,GVF,.pdf,7248936,Founders 250k_Teaser_ENG_05_240705.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Founders 250k_Teaser_ENG_05_240705.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/3. INVESTORS/1. DECK FOUNDERS  MEMBERS/OLD/Gemswell_Project_Teaser_ENG_04_240704.pdf,,
duplicate_in_batch,GVF,.pdf,5614354,Gemswell_Founding_Members_CAST_240531.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Gemswell_Founding_Members_CAST_240531.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/3. INVESTORS/1. DECK FOUNDERS  MEMBERS/OLD/Gemswell_Founding_Members_CAST_240531.pdf,,
duplicate_in_batch,GVF,.pdf,5609483,Gemswell_Founding_Members_ENG_240531.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Gemswell_Founding_Members_ENG_240531.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/3. INVESTORS/1. DECK FOUNDERS  MEMBERS/OLD/Gemswell_Founding_Members_ENG_240531.pdf,,
duplicate_in_batch,GVF,.pdf,2858079,Gemswell_Founding_Members_ENG_240609.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Gemswell_Founding_Members_ENG_240609.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/3. INVESTORS/1. DECK FOUNDERS  MEMBERS/OLD/Gemswell_Founding_Members_ENG_240609.pdf,,
missing,GVF,.pdf,6180816,Gemswell_Project_Teaser_ENG_03_240704.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Gemswell_Project_Teaser_ENG_03_240704.pdf,no source_hash or title/project match; enqueued,,4ec5aae7-11e2-4a38-bc6e-0eabda4c8461
missing,GVF,.pdf,6632831,Gemswell_Project_Teaser_ENG_05_240710.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/0- old/Gemswell_Project_Teaser_ENG_05_240710.pdf,no source_hash or title/project match; enqueued,,fd9ca6d7-3300-459c-93d6-897013657381
missing,GVF,.docx,89236,Letter about membership benefits 240712_2.docx,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/1- Letter membership benefits/Letter about membership benefits 240712_2.docx,no source_hash or title/project match; enqueued,,79abaf59-fd22-429c-bfcf-c15244e28217
missing,GVF,.pdf,7080905,Founders 250k_Project_Teaser_ENG_240712.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/2- Teaser/Founders 250k_Project_Teaser_ENG_240712.pdf,no source_hash or title/project match; enqueued,,5cbae470-dcbb-466c-9cb7-98c2def12521
missing,GVF,.pptx,847631,Compra Gorra ej.pptx,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/Compra Gorra ej.pptx,no source_hash or title/project match; enqueued,,8e2e36a9-cd96-4d0b-bef4-7b3d1cebe048
duplicate_in_batch,GVF,.pdf,2863640,Gemswell_Founding_Members_CAST_240613.pdf,1. GEMSWELL VENTURES/5. Marketing/6. Founding Members/Gemswell_Founding_Members_CAST_240613.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/3. INVESTORS/1. DECK FOUNDERS  MEMBERS/OLD/Gemswell_Founding_Members_CAST_240613.pdf,,
too_large,GVF,.pdf,391995272,AAFF Valla Surf Park 8x3 50.pdf,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/AAFF Valla Surf Park 8x3 50.pdf,over 52428800 byte ingest job limit,,
unsupported,GVF,.jpg,973395,Valla 8x3 2.jpg,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla 8x3 2.jpg,unsupported extension .jpg,,
unsupported,GVF,.jpg,749299,Valla 8x3 3.jpg,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla 8x3 3.jpg,unsupported extension .jpg,,
unsupported,GVF,.jpg,829016,Valla 8x3 4.jpg,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla 8x3 4.jpg,unsupported extension .jpg,,
unsupported,GVF,.jpg,816051,Valla 8x3.jpg,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla 8x3.jpg,unsupported extension .jpg,,
missing,GVF,.pdf,675697,Valla Surf Park 8x3_comprimido.pdf,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla Surf Park 8x3_comprimido.pdf,no source_hash or title/project match; enqueued,,22b06865-9213-4bef-9090-dc9fd7bf8a03
missing,GVF,.txt,1701,Valla Surf Park 8x3-50 Informe.txt,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla Surf Park 8x3-50 Informe.txt,no source_hash or title/project match; enqueued,,423a065a-15b5-4220-bdfb-9534362b52c8
unsupported,GVF,.ai,393043969,Valla Surf Park 8x3-50.ai,1. GEMSWELL VENTURES/5. Marketing/7. Señaletica/VALLA OBRA 8X3/Valla Surf Park 8x3-50.ai,unsupported extension .ai,,
duplicate_in_batch,MAD,.pdf,7477464,Atlético de Madrid & Iberdrola.pdf,1. GEMSWELL VENTURES/5. Marketing/8. SPONSOR ATM/Atlético de Madrid & Iberdrola.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/7. SPONSORSHIPS/ATM/Atlético de Madrid & Iberdrola.pdf,,
duplicate_in_batch,GVF,.pdf,2091226,Gemswell_Partnership_Approach_Telefonica_09 1.pdf,1. GEMSWELL VENTURES/5. Marketing/8. SPONSOR ATM/Gemswell_Partnership_Approach_Telefonica_09 1.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/7. SPONSORSHIPS/ATM/Gemswell_Partnership_Approach_Telefonica_09 1.pdf,,
duplicate_in_batch,MAD,.pdf,11236026,Madrid Park Concepto Patrocinadores.pdf,1. GEMSWELL VENTURES/5. Marketing/8. SPONSOR ATM/Madrid Park Concepto Patrocinadores.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/7. SPONSORSHIPS/ATM/Madrid Park Concepto Patrocinadores.pdf,,
missing,GVF,.docx,42772,20240624_Contrato Be Kind marketing y patrocinio.docx,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/20240624_Contrato Be Kind marketing y patrocinio.docx,no source_hash or title/project match; enqueued,,eded3f3f-4247-48ea-af2e-f8551e80a92a
duplicate_in_batch,KLP,.pdf,1631855,Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,same bytes/project already present in this source batch: 0. GEMSWELL VENTURES SL/SL/Contracts/Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,,
duplicate_in_batch,KLP,.pdf,1631855,Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Fee Line/Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,same bytes/project already present in this source batch: 0. GEMSWELL VENTURES SL/SL/Contracts/Cesión Kelpa a Gemswell (Contrato Line Sports).pdf,,
legacy_title_match,GVF,.pdf,349395,LINE_STONEWEG_Prestación de servicios.V4.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Fee Line/LINE_STONEWEG_Prestación de servicios.V4.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,3394f948-7453-427d-99a1-10ad17b20359,
missing,GVF,.pdf,51855,MK_COM_Services_Proposal_06.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Fee Line/MK_COM_Services_Proposal_06.pdf,no source_hash or title/project match; enqueued,,6cc9af80-3b82-4076-8897-166dbc434e5f
duplicate_in_batch,GVF,.pdf,349395,LINE_STONEWEG_Prestación de servicios.V4.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/LINE_STONEWEG_Prestación de servicios.V4.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Fee Line/LINE_STONEWEG_Prestación de servicios.V4.pdf,3394f948-7453-427d-99a1-10ad17b20359,
duplicate_in_batch,GVF,.pdf,51855,MK_COM_Services_Proposal_06.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/MK_COM_Services_Proposal_06.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Fee Line/MK_COM_Services_Proposal_06.pdf,,
missing,GVF,.pdf,71847,MK_COM_Services_Proposal_06_Revisado.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/MK_COM_Services_Proposal_06_Revisado.pdf,no source_hash or title/project match; enqueued,,9df8a1a6-0068-48e5-b432-bc4c89509856
missing,GVF,.pdf,34875,Services_Proposal_1116_revisado Cris.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/Contrato Line/Services_Proposal_1116_revisado Cris.pdf,no source_hash or title/project match; enqueued,,7224bde9-5e64-4364-b599-d0de46e5a53a
missing,GVF,.docx,24830,BRIEFING_SURF_PARKS[1].docx,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/BRIEFING_SURF_PARKS[1].docx,no source_hash or title/project match,,
missing,GVF,.pdf,158848,NDA (ESP) SWI Disclosing FIRMA.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/NDA (ESP) SWI Disclosing FIRMA.pdf,no source_hash or title/project match; enqueued,,467765dc-6a63-4e8d-b852-b354b7418b4a
missing,GVF,.pdf,189147,NDA SWI Disclosing GUT.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/NDA SWI Disclosing GUT.pdf,no source_hash or title/project match; enqueued,,cf085e89-9881-4f0b-825b-9879c571342d
missing,KLP,.pdf,393536,NDA__ESP__SWI_Line Sports.pdf,1. GEMSWELL VENTURES/5. Marketing/9. Contratos/NDA__ESP__SWI_Line Sports.pdf,no source_hash or title/project match; enqueued,,44feaf33-3d40-4ae6-834c-623138e0c31f
unsupported,GVF,.lnk,1377,22. Comunicación - Shortcut.lnk,1. GEMSWELL VENTURES/5. Marketing/22. Comunicación - Shortcut.lnk,unsupported extension .lnk,,
missing,MAD,.docx,133208,20240619 MAD First Amend. AA.docx,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MADRID/20240619 MAD First Amend. AA.docx,no source_hash or title/project match; enqueued,,3d7ce383-6c29-4cb9-95f8-f0d674417e6d
missing,MAD,.pdf,310307,Addendum to the Acquisition Agreement WG-MPS (June 2025)-Firmado Coro.pdf,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MADRID/Addendum to the Acquisition Agreement WG-MPS (June 2025)-Firmado Coro.pdf,no source_hash or title/project match; enqueued,,e3899088-75ea-4238-9c02-94240292446d
missing,MAD,.pdf,259669,NDA-WG-Spanish-II 2024 SW-I firmado.pdf,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MADRID/NDA-WG-Spanish-II 2024 SW-I firmado.pdf,no source_hash or title/project match; enqueued,,8691625e-85da-425b-8d52-7cb7adf79242
missing,BHX,.docx,64965,Contrato WG-VALDORBA-BIRMINGHAM (modificación de contratos) .docx,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MARCO/Contrato WG-VALDORBA-BIRMINGHAM (modificación de contratos) .docx,no source_hash or title/project match,,
missing,BHX,.docx,72982,Contrato WG-VALDORBA-BIRMINGHAM (modificación de contratos)_Rev CGA.docx,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MARCO/Contrato WG-VALDORBA-BIRMINGHAM (modificación de contratos)_Rev CGA.docx,no source_hash or title/project match,,
missing,GVF,.pptx,200785,Due_Diligence_SW_INFRASPORTS.pptx,1. GEMSWELL VENTURES/6. Wavegarden/1. Legal/CONTRATO MARCO/Due_Diligence_SW_INFRASPORTS.pptx,no source_hash or title/project match; enqueued,,0c48d032-d773-4ecb-a374-d7ea5f05a53d
missing,GVF,.pdf,146922,DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v1.0.pdf,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v1.0.pdf,no source_hash or title/project match; enqueued,,77defd3f-836d-4176-b32b-16ebed5af44a
missing,GVF,.pdf,237061,DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.0.pdf,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.0.pdf,no source_hash or title/project match; enqueued,,a5c57957-35fd-4b75-8fe8-f684aee53513
missing,GVF,.docx,1893480,DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.1.docx,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.1.docx,no source_hash or title/project match; enqueued,,83c2962a-3d75-46fb-84aa-ebfd5a5956bd
missing,GVF,.docx,1890937,DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.2.docx,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.2.docx,no source_hash or title/project match; enqueued,,cd806872-9959-42ba-8070-cd0094cfe3a3
missing,GVF,.docx,1889338,DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.4.docx,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/DOCUMENTO ANEXO INFORME SANIDAD_Ref_PMP-JDA_v2.4.docx,no source_hash or title/project match; enqueued,,85e6f617-8675-4f55-985d-d63ca2ef1ba0
legacy_title_match,GVF,.pdf,12453031,RA_GEMSWELL_R09.pdf,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/RA_GEMSWELL_R09.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1db7db57-2b60-4d9f-9dcb-80feffe767bf;264d2118-f237-4e64-97a8-21bcc56bc913,
missing,GVF,.pdf,250762,Resumen de modificaciones y justificación técnica_RA GSM.pdf,1. GEMSWELL VENTURES/6. Wavegarden/10. Baywatch/Resumen de modificaciones y justificación técnica_RA GSM.pdf,no source_hash or title/project match,,
missing,GVF,.docx,605807,DPA General Draft EU - Surf Eye __ Venue.docx,1. GEMSWELL VENTURES/6. Wavegarden/11. CheckMySurf/DPA General Draft EU - Surf Eye __ Venue.docx,no source_hash or title/project match; enqueued,,9336ddb7-5af7-4e86-a361-e031e03432d1
missing,MAD,.xlsx,30168,Hoja de cálculo en Propuesta Fotografía Gemswell surf Madrid 2026.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/11. CheckMySurf/Hoja de cálculo en Propuesta Fotografía Gemswell surf Madrid 2026.xlsx,no source_hash or title/project match,,
missing,GVF,.xlsx,23230,MAD3- CMS Revenue Share model.xlsx,1. GEMSWELL VENTURES/6. Wavegarden/11. CheckMySurf/MAD3- CMS Revenue Share model.xlsx,no source_hash or title/project match; enqueued,,6174d142-840c-4de3-a9f3-ad355b2cf11a
missing,MAD,.pdf,968833,Proyecto Fotografía - Gemswell Surf Madrid.pdf,1. GEMSWELL VENTURES/6. Wavegarden/11. CheckMySurf/Proyecto Fotografía - Gemswell Surf Madrid.pdf,no source_hash or title/project match,,
missing,GVF,.pdf,205955,Wavegarden.CMS-SE.PropuestaDeValor.pdf,1. GEMSWELL VENTURES/6. Wavegarden/11. CheckMySurf/Wavegarden.CMS-SE.PropuestaDeValor.pdf,no source_hash or title/project match; enqueued,,b7ad4c1b-5f0e-46c5-88cd-6f1d13248d67
missing,GVF,.pdf,1841147,WGS-PR-LOG-002-R04 Logistics for receiving WG equipment.pdf,1. GEMSWELL VENTURES/6. Wavegarden/2. Guía de recepción y descarga máquina/WGS-PR-LOG-002-R04 Logistics for receiving WG equipment.pdf,no source_hash or title/project match; enqueued,,487ee11d-747d-4739-bffe-ef99224815db
missing,GVF,.pdf,1955732,WGS-PS-ARC-0020-R11 Lighting recommendations.pdf,1. GEMSWELL VENTURES/6. Wavegarden/3. Especificaciones iluminación/WGS-PS-ARC-0020-R11 Lighting recommendations.pdf,no source_hash or title/project match; enqueued,,e34f62ed-b4d5-4c1a-a136-991411da0def
missing,GVF,.pdf,2773037,WGS-PS-ARC-0065-R01-Wavegarden Operator Control tower.pdf,1. GEMSWELL VENTURES/6. Wavegarden/4. Especificaciones torre control/WGS-PS-ARC-0065-R01-Wavegarden Operator Control tower.pdf,no source_hash or title/project match; enqueued,,5d9a80f4-e5da-4dcf-9f3b-3a6d97d90247
